"The Script","Breakeven","C,G,D,Em,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,Em,D,G,Am7,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em","3"
"Kings of Leon","Use Somebody","C,F,F,C,F,C,F,Am,C,F,Am,C,F","0"
"Milow","Ayo Technology","Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em,Dsus2,C,Em","7"
"Amy Winehouse","Valerie","Ebmaj7,Fm7,Ebmaj7,Fm7,Abmaj7,Gm7,Abmaj7,Gm7,Abmaj7,Ebmaj7,Bb7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Fm7,Abmaj7,Gm7,Abmaj7,Gm7,Abmaj7,Ebmaj7,Bb7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Abmaj7,Gm7,Abmaj7,Gm7,Abmaj7,Ebmaj7,Bb7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7,Fm7,Ebmaj7","0"
"Taylor Swift","White Horse","C,G,Am,F,C,G,Am,F,C,G,Am,F,Am,F,G,C,G,Am,F,G,C,G,Am,F,Am,F,C,C,G,Am,F,C,G,Am,F,C,G,Am,F,Am,F,G,C,G,Am,F,G,C,G,Am,F,Am,F,C,C,G,Am,F,G,Am,F,C,G,Am,F,G,C,G,Am,F,G,C,G,Am,F,Am,F,Am,F,C,G,Am,F,C,G,Am,F,C","2"
"Paramore","Decode","C#,Bbm,F#,C#,G#,Ebm,Fm,Bbm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,Bbm,C#,G#,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,F#,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,Ebm,Bbm,Fm,F#,G#,Ebm,Bbm,C#,F#,Bbm,Fm,F#,G#,Ebm,Bbm,C#,F#,Bbm,Fm,F#,G#,Ebm,Bbm,C#,F#,Bbm,Fm,F#,G#,Ebm,Bbm,C#,F#,Bbm,Fm,Ebm","0"
"The Killers","Human","A,A,A,A,A,C#m,D,A,E,F#m,D,E,A,C#m,D,F#m,D,D,E,E,A,C#m,D,A,E,F#m,D,E,A,C#m,F#m,F#m,Bm,D,A,A,A,C#m,D,A,E,F#m,D,E,A,C#m,D,A,E,F#m,D,E,A,C#m,D,F#m,D,D,E,E,A,C#m,D,A,E,F#m,D,E,A,C#m,F#m,F#m,Bm,D,A,C#m,D,E,Fdim,F#m,D,D,E,E,D,E,F#m,F#m,D,E,C#m,D,A,C#m,F#m,F#m,F#m,F#m,F#m,F#m,A,C#m,D,A,E,F#m,D,E,A,C#m,F#m,F#m,Bm,D,D,A,C#m,D,A,E,F#m,D,E,A,C#m,D,F#m,D,D,F#m,E,Bm,D,A,A,A,A,A,A","1"
"James Morrison","Broken Strings","Am,C,F,Am,C,F,Dm,Am,C,F,Am,C,F,Dm,F,G,Am,F,G,Em,F,G,Em,F,C,Dm,Am,C,G,Dm,Am,C,G,F,Am,C,G,Dm,Am,G,Am,C,F,Am,C,F,Dm,Am,C,F,Am,C,F,Dm,F,G,Am,F,G,Em,F,G,Em,F,C,Dm,Am,C,G,Dm,Am,C,G,F,Am,C,G,Dm,Am,G,Am,C,F,Am,C,F,Dm,Dm,Am,C,G,Dm,Am,C,G,F,Am,C,G,Dm,Am,G,Dm,Am,G,Am,C,F,Dm","0"
"Beyoncé","If I Were A Boy","C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Am7,Am7,C,G,D,Am,C,Em,D,Am,C,Em,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,C,G,D","0"
"Zac Brown Band","Toes","A,D,A,E,A,D,A,E,A,A,D,A,E,D,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,D,E,A,A,D,A,E,E,A,A,D,A,E,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,D,E,A,A,D,A,E,A,A,D,A,E,E,A,A,D,A,E,A,D,A,E,A,A,D,A,E,A,A,D,A,A,A,D,A,E,D,E,A,D,E,A","2"
"Ingrid Michaelson","You And I","C,C,F,Am,F,C,F,Am,F,C,E,F,C,E,F,G,C,E7,F,D,C,F,G,C,C,F,Am,F,C,F,Am,F,C,E,F,C,E,F,G,C,E7,F,D,C,F,G,C","0"
"Ne-Yo","So Sick","C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A,C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A,C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A,C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A,C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A,B,A,B,A,B,A,B,A,C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A,C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A,C#m,A,E,B,C#m,A,E,B,C#m,A,E,B,A","0"
"Taylor Swift","Breathe","G,Dsus4,Cadd9,C,Em7,D5,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,D,Dsus4,C,G,D,Em7,C,G,D5,C,G,D,Em7,C,G,D,Em7,C,G,D,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,G,Dsus4,Cadd9,D,Dsus4,C,G,D,Em7,C,G,D5,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Em7,C,G,D,C,G,D,Em7,C,G,D,Em7,C,G,D,Em7,C,G,D,C,G,D,Em7,C,G,D,C","0"
"Taylor Swift","White Horse","C,F,Am,F,C,F,Am,F,C,F,Am,F,C,F,Am,F,Am,F,Gsus4,G,C,Am,F,G,C,Am,F,G,Am,G,F,C,C,C,F,Am,F,C,F,Am,F,Am,F,G,C,Am,F,G,C,Am,F,G,Am,G,F,C,Am,F,G,Am,G,F,C,G,F,C,G,F,Bb,C,Am,F,G,C,Am,F,G,Am,G,F,Am,G,F,C,F,Am,F,C,F,Am,F,C","0"
"Taylor Swift","Love Story","D,G,Bm,A,E,B,C#m,D,G,Bm,G,D,G,Bm,A,G,A,Bm,D,G,A,Bm,G,A,D,A,Bm,G,A,D,D,G,Bm,A,G,A,Bm,D,G,A,Bm,G,A,D,A,Bm,G,A,D,D,A,Bm,G,A,D,D,A,Bm,G,Bm,G,D,A,Bm,G,D,A,D,A,Bm,G,A,E,B,C#m,A,B,E,B,C#m,A,E","0"
"Adele","Make You Feel My Love","G,D,F,C,Cm,G,A7,D7,G,G,D,F,C,Cm,G,A7,D7,G,C,G,B7,C,G,C,G,A7,D7,G,D,F,C,Cm,G,A7,D7,G,G,D,F,C,Cm,G,A7,D7,G,C,G,B7,C,G,C,G,A7,D7,G,D,F,C,Cm,G,A7,D7,G,A7,D7,G","3"
"Coldplay","The Scientist","Em7,C,G,D6,Em7,C,G,D6,Em7,C,G,D6,Em7,C,G,D6,Em7,C,G,D6,C,G,D6,C,G,Gmaj7,D6,D7,G,C,G,D6,Em7,C,G,D6,Em7,C,G,D6,Em7,C,G,D6,Em7,C,G,D6,C,G,D6,C,G,Gmaj7,D6,D7,G,C,G,D6,Em7,C,G,D6,G,C,G,D6,Em7,C,G,D6,G,C,G,D6,Em7,C,G,D6","10"
"Taylor Swift","You Belong With Me","D,D,D,A,Em,G,D,A,Em,G,Em,G,D,A,Em,G,A,D,A,Em,G,D,D,D,A,Em,G,D,A,Em,G,Em,G,D,A,Em,G,A,D,A,Em,G,D,A,Em,G,D,D,A,Em,G,Em,G,D,A,Em,G,D,A,D,A,Em,G,D,A,Em,G,D,A,Em,G,D","4"
"Taylor Swift","Fifteen","G,Cadd9,Em7,D,D/F#,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,Cadd9,G,Em7,D,Cadd9,G,D/F#,Em7,Cadd9,Em7,D,G,D/F#,Cadd9,D,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,Cadd9,G,Em7,D,Cadd9,G,D/F#,Em7,Cadd9,Em7,D,G,D/F#,Cadd9,D,G,Cadd9,Em7,Cadd9,D,Cadd9,Em7,D,G,D/F#,Cadd9,D,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,Cadd9,G,Em7,D,Cadd9,G,D/F#,Em7,Cadd9,Em7,D,G,D/F#,Cadd9,Em7,D/F#,Cadd9,D,G,Cadd9,Em7,Cadd9,G,Cadd9,Em7,Cadd9,G,C,Em7,Cadd9","0"
"Taylor Swift","Forever And Always","Cadd9,G,D,Em7,Em,D,Cadd9,G,D,Cadd9,G,D,Cadd9,G,D,Cadd9,D,Cadd9,G,D,Cadd9,G,D,Cadd9,G,D,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,G,D,Cadd9,G,D,Cadd9,G,D,Cadd9,D,Cadd9,G,D,Cadd9,G,D,Cadd9,D,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,G,D,Em7,Cadd9,G,D,Em,D,C,Em,D,C,D,Cadd9,G,D,Em7,Cadd9,G,D,Em7,Cadd9,D,Em7,Cadd9,D,Cadd9,D,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,G,D,Em7,Cadd9,G,D,Cadd9,G,D,Em7,Cadd9,G,D,Em,D,C,Em,D,C","3"
"Old Crow Medicine Show","Wagon Wheel","G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G,D,Em,C,G,D,C,G","2"
"Taylor Swift","Hey Stephen","D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,A,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,A,D,A,Em,G,D,A,Em,G,D,A,Em,G,Em,D,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,A,D,A,Em,G,D,A,Em,G,A,D,A,Em,G,D,A,Em,G,D,A,Em,G,D","4"
"Bon Jovi","Wanted Dead Or Alive","D,C,G,C,G,F,D,D,C,G,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,D,C,G,C,G,F,D,D,C,G,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,D,C,G,C,G,F,D,D,C,G,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,C,G,C,G,C,G,F,D,C,G,C,G,C,G,C,G,C,G,D","0"
"Beyoncé","Halo","A,Bm,F#m,D,A,Bm,F#m,D,A,Bm,F#m,D,A,Bm,F#m,D,A,Bm,F#m,D,A,Bm,F#m,D,A,A,Bm,F#m,D,A,A,Bm,F#m,D,A,Bm,F#m,D,A,Bm,F#m,D,A,Bm,F#m,D,A,Bm,F#m,D,A,A,Bm,F#m,D,A,A,Bm,F#m,D,Bm,F#m,D,A,Bm,F#m,D,A,A,Bm,F#m,D,A,Bm,F#m,D","0"
"Beyoncé","Halo","G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G","2"
"The Fray","You Found Me","E,B,G#m,F#,E,B,G#m,F#,B,E,E,B,G#m,F#,B,E,E,B,G#m,F#,B,E,E,B,G#m,F#,B,E,G#m,F#,E,F#,B,E,G#m,F#,E,F#,B,E,F#,B,E,F#,B,E,F#,B,E,G#m,F#,E,F#,B,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,B,E,G#m,F#,E,F#,B,E,G#m,F#,E,F#,B,E,B,E,G#m,F#,E,B,F#,E,F#,B,E,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,B,E,F#,B,E,F#,B,E,F#,B,E,F#,B,E,F#,B,E,F#,B,E,F#,B,E,F#,B,E,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,G#m,E,B,F#,B,E,G#m,E,B,F#,B,E","0"
"Judy Garland","Have Yourself A Merry Little Christmas","G,Em7,Am7,D7,G,Em7,Am7,D7,G,Em7,Am7,D7,G,Em7,Am7,D7,B7,E7,A7,D,D7,G,Em7,Am7,D7,G,Em7,Am7,D7,G,Em7,Am7,B7,Em,G,G7,Cmaj7,Bm,Am,D7,Gmaj7,Em,F#7,Bm,Bm7,E7sus,E7,Am7,D7,G,Em7,Am7,D7,G,Em7,Am7,D7,G,Em7,Am7,B7,Em,G,G7,Cmaj7,Am7,D7,G,G,Em7,Am7,D7,G","0"
"Lady Gaga","Paparazzi","Bm,G,Bm,Bm,G,Em,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Bm,G,Bm,Bm,G,Em,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Bm,Bm,Em,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C","1"
"The Animals","House Of The Rising Sun","Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,Dm,Am,Dm,Am,Dm","0"
"Radiohead","High And Dry","F#7,A,E,F#7,A,E,Esus4,E,F#7,A,E,F#7,A,E,Esus4,E,F#7,A,E,Esus4,E,F#7,A,E,F#7,A,E,F#7,A,E,Esus4,E,F#7,A,E,F#7,A,E,Esus4,E,F#7,A,E,Esus4,E,F#7,A,E,F#7,A,E,F#7,A,E,F#7,A,E,Esus4,E,F#7,A,E","0"
"Chris Tomlin","Here I Am To Worship","D,A,Em,D,A,G,D,A,Em,D,A,G,G,D,A,D,G,G,D,A,D,G,D,A,Em,D,A,G,D,A,Em,D,A,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,A,D,G,A,D,G,A,D,G,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G","0"
"Michael Heart","We Will Not Go Down","Am,Am,C,G,Am,Am,C,G,Am,Dm,Am,Dm,Am,Dm,F,C,G,F,C,Am,G,F,C,Am,G,Am,G,Am,Am,C,G,Am,Am,C,G,Am,Dm,Am,Dm,Am,G,Am,C,Em,F,C,Am,G,F,C,Am,G,Am,G,Am,F,C,Am,G,F,C,Am,G,F,C,Am,G,Am,G,Am","0"
"A Day to Remember","If It Means A Lot To You","G,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,G,G,Gsus2,G,Gsus2,G,G,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,G,G,Gsus2,G,Gsus2,G,G,Gsus2,G,Gsus2,Gsus2,G,Gsus2,G,Gsus2,G,Gsus2,Gsus2,G,G,Gsus2,G,Gsus2,Gsus2,G","3"
"Maroon 5","This Love","E7/G#,Am,Dm,Bdim7,E7/G#,Am,Dm,Bdim7,E7/G#,Am,Dm,Bdim7,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,F,E,E7/G#,Am,Dm,Bdim7,E7/G#,Am,Dm,Bdim7,E7/G#,Am,Dm,Bdim7,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,F,E,E7/G#,Am,Dm,Bdim7,Dm,C,E7/G#,Am,Dm,C,E7,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,F,E,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,G7,C,Am,Dm,F,E,E7/G#,Am,Dm,Bdim7","3"
"Miley Cyrus","The Climb","E,B,A,B,E,B,A,B,C#m,B,A,B,E,B,A,B,E,B,A,B,E,B,A,B,E,B,A,B,E,B,A,B,C#m,B,A,B,E,B,A,B,E,B,A,B,E,B,A,B,E,B,A,B,E,B,A,B,E,B,A,B,E,A,E,A,E","0"
"Miley Cyrus","The Climb","D,A,G,A,D,A,G,A,Bm,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,Bm,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A","2"
"Kings of Leon","Use Somebody","C,F,F,C,F,F,Am,F,F,Am,F,F,C,F,C,F,Am,C,F,Am,C,F,C,F,C,F,Am,C,F,Am,C,F,C,F,C,F,C,F,C,F,Am,C,F,Am,C,F,C,F,C,F,C,F,C,F,D,F#,C,F,C,F,C,F,C,F,C,F","0"
"Taylor Swift","Crazier","D,A,Bm,G,Em,G,D,Em,C,Am,D,A,Bm,G,G,D,A,Em,G,A,D,A,Em,G,A,Bm,G,A,Bm,G,D,A,Bm,G,D,A,Bm,G,G,D,A,Em,G,A,D,A,Em,G,A,Bm,G,A,Bm,G,D,A,Bm,G,D,A,Bm,G,G,D,A,G,G,A,Bm,G,A,Bm,G,D,A,Bm,G,D,A,Bm,G,G","2"
"John Lennon","Imagine","C,F,C,F,C,F,C,F,C,F,C,F,F,Am,Dm,F,G,C,G,C,C,F,C,F,C,F,C,F,F,Am,Dm,F,G,C,G,C,F,G,C,E,E7,F,G,C,E,E7,F,G,C,E,E7,F,G,C,C,F,C,F,C,F,C,F,F,Am,Dm,F,G,C,G,C,F,G,C,E,E7,F,G,C,E,E7,F,G,C,E,E7,F,G,C","0"
"Lifehouse","You And Me","G,Cadd9,Dsus4/F#,Em7,Dsus4,A7sus4,Dsus,C,D,Am,Bm,G,Cadd9,Dsus4/F#,Em7,Dsus4,Cadd9,G,Cadd9,Dsus4/F#,Em7,Dsus4,Cadd9,G,Cadd9,Dsus4/F#,Em7,Dsus4,Cadd9,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,Cadd9,G,Cadd9,Dsus4/F#,Em7,Dsus4,Cadd9,G,Cadd9,Dsus4/F#,Em7,Dsus4,Cadd9,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,G,Bm,C,G,D,Em7,Am,D,Bm,Cm,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,G,A7sus4,Cadd9,Em7,G,Em7,Dsus,G,Cadd9,Dsus4/F#,Em7,Dsus4,Cadd9,G,Cadd9,Dsus4/F#,Em7,Dsus4,Cadd9","0"
"Nirvana","Smells Like Teen Spirit","E,A,G,C,E,A,G,C,E,A,G,C,E,A,G,C,E,A,G,C,E,A,G,C,E,E,A,G,C,E,A,G,C,E,A,G,C,E,A,G,C,E,A,G,C,E,A,G,C,E,A,G,C","1"
"Rise Against","Hero Of War","E,G#m,A,E,A,E,B,E,G#m,A,E,A,E,B,C#m,A,E,B,C#m,A,E,B,E,G#m,A,E,A,E,B,E,G#m,A,E,A,E,B,C#m,A,E,B,C#m,A,E,B,E,G#m,A,E,A,E,B,E,G#m,A,E,A,E,B,C#m,A,E,B,C#m,A,E,B,E,G#m,A,E","0"
"Lady Gaga","Poker Face","G,Bm,F,C,G,Bm,F,C,G,Bm,F,C,G,Bm,F,C,G,D/F#,Em,C,G,D/F#,Em,C,G,Bm,F,C,G,Bm,F,C,G,Bm,F,C,G,Bm,F,C,G,Bm,F,C,G,D/F#,Em,C,G,D/F#,Em,C,G,Bm,F,C,G,Bm,F,C,G,Bm,F,C,G","3"
"Jimi Hendrix","All Along The Watchtower","Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,Cm,A#,G#,A#,G#,A#,Cm","0"
"Johnny Cash","Folsom Prison Blues","E,E7,A,E,B7,E,E,E7,A,E,B7,E,E,E7,A,E,B7,E,E,E7,A,E,B7,E","0"
"Etta James","At Last","A7,D,Bm,Em7,A9,Em7,D,Bm7,Em7,A7,D,Bm7,Em7,Gdim,A7,D,Bm,Gdim,A9,A7,D,Bm,Em7,A9,Em7,D,Bm7,Em7,A7,D,Bm7,Em7,Gdim,A7,D,Gm,Gdim,D,A7,D7,G7,Gdim,D6,C,Bm6,Fdim,F#m,Bm6,Dm6,E7,A6,D,Bm7,Cdim,A,Em7,A7,A7,D,Bm,Em7,A9,Em7,D,Bm7,Em7,A7,D,Bm7,Em7,Gdim,A7,D,Bm,Em,Gdim,A7","0"
"Paolo Nutini","Candy","Am,Em,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,Am,Em,G,D7,C,G,C,G,C,Em,C,G,C,Em,C,G,C,Em","0"
"Miley Cyrus","Butterfly Fly Away","Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,Cadd9,Em7,Asus4,Em7,G,Cadd9,Em7,Asus4,D5,Asus4,Cadd9,G,Cadd9,Em7,Asus4,D5,Asus4,Cadd9,Cadd9","5"
"Van Morrison","Brown Eyed Girl","G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D,C,D,G,Em,C,D,G,D7,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D,C,D,G,Em,C,D,G,D7,G,C,G,D,G,C,G,D,G,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D,C,D,G,Em,C,D,G,D7,G,C,G,D,G,C,G,D,G,C,G,D,G,C,G,D","0"
"Taylor Swift","You Belong With Me","G,G,D,Am,C,G,D,Am,C,Am,C,G,D,Am,C,D,G,D,Am,C,G,G,D,Am,C,G,D,Am,C,Am,C,G,D,Am,C,D,G,D,Am,C,G,D,Am,C,G,D,Am,C,Am,C,G,D,Am,C,G,D,G,D,Am,C,G,D,Am,C,G,D,Am,C,G","0"
"Goo Goo Dolls","Iris","G,Asus,Cadd9,G,Asus,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,G,Asus,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,G,Asus,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,G,Asus,Cadd9,Em,D,Cadd9,Em,D,Cadd9,Em,D,Cadd9,Em,D,Cadd9,Em,D,Cadd9","7"
"Jesus Culture","Your Love Never Fails","Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,D,C,Em,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,G,D,Am,C,Em,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,Em,D","3"
